groupe,subject_id,part,id_2_back,trial_id,False-alarm,Mismatch,No-input,Non-target,Target,Score,rt
transc,11,2_back_post,3,16,0,0,0,0,1,1,470
transc,11,2_back_post,3,17,0,0,0,1,0,1,630
transc,11,2_back_post,3,18,0,0,0,1,0,1,836
transc,11,2_back_post,3,19,0,0,0,1,0,1,666
transc,11,2_back_post,3,20,0,0,0,1,0,1,588
transc,11,2_back_post,3,21,0,0,0,0,1,1,433
transc,11,2_back_post,3,22,0,0,0,1,0,1,546
transc,11,2_back_post,3,23,0,0,0,1,0,1,600
transc,11,2_back_post,3,24,0,0,0,1,0,1,624
transc,11,2_back_post,3,25,0,0,0,0,1,1,417
transc,11,2_back_post,3,26,0,0,0,1,0,1,715
transc,11,2_back_post,3,27,0,0,0,1,0,1,775
transc,11,2_back_post,3,28,0,0,0,1,0,1,597
transc,11,2_back_post,3,29,0,0,0,1,0,1,587
transc,11,2_back_post,3,30,0,0,0,0,1,1,769
transc,11,2_back_post,3,31,0,0,0,1,0,1,568
transc,11,2_back_post,3,32,0,0,0,1,0,1,742
transc,11,2_back_post,3,33,0,0,0,0,1,1,646
transc,11,2_back_post,3,34,0,0,0,1,0,1,583
transc,11,2_back_post,3,35,0,0,0,1,0,1,598
transc,11,2_back_post,3,36,0,0,0,0,1,1,492
transc,11,2_back_post,3,37,0,0,0,0,1,1,563
transc,11,2_back_post,3,38,0,0,0,1,0,1,487
transc,11,2_back_post,3,39,0,0,0,1,0,1,628
transc,11,2_back_post,3,40,0,0,0,1,0,1,644
transc,11,2_back_post,3,41,0,0,0,1,0,1,754
transc,11,2_back_post,4,0,0,0,0,1,0,1,671
transc,11,2_back_post,4,1,0,0,0,1,0,1,611
transc,11,2_back_post,4,2,0,0,0,1,0,1,682
transc,11,2_back_post,4,3,0,0,0,0,1,1,566
transc,11,2_back_post,4,4,0,0,0,1,0,1,692
transc,11,2_back_post,4,5,0,0,0,1,0,1,991
transc,11,2_back_post,4,6,0,0,0,1,0,1,590
transc,11,2_back_post,4,7,0,0,0,1,0,1,687
transc,11,2_back_post,4,8,0,0,0,0,1,1,788
transc,11,2_back_post,4,9,0,0,0,1,0,1,649
transc,11,2_back_post,4,10,0,0,0,1,0,1,832
transc,11,2_back_post,4,11,0,0,0,0,1,1,641
transc,11,2_back_post,4,12,0,0,0,1,0,1,645
transc,11,2_back_post,4,13,0,0,0,1,0,1,681
transc,11,2_back_post,4,14,0,0,0,0,1,1,647
transc,11,2_back_post,4,15,0,0,0,1,0,1,590
transc,11,2_back_post,4,16,0,0,0,1,0,1,743
transc,11,2_back_post,4,17,0,0,0,1,0,1,722
transc,11,2_back_post,4,18,0,0,0,0,1,1,558
transc,11,2_back_post,4,19,0,0,0,0,1,1,633
transc,11,2_back_post,4,20,0,0,0,1,0,1,673
transc,11,2_back_post,4,21,0,0,0,1,0,1,692
transc,11,2_back_post,4,22,0,0,0,1,0,1,635
transc,11,2_back_post,4,23,0,0,0,1,0,1,622
transc,11,2_back_post,4,24,0,0,0,0,1,1,674
transc,11,2_back_post,4,25,0,0,0,1,0,1,648
transc,11,2_back_post,4,26,0,0,0,1,0,1,549
transc,11,2_back_post,4,27,0,0,0,1,0,1,604
transc,11,2_back_post,4,28,0,0,0,1,0,1,664
transc,11,2_back_post,4,29,0,0,0,1,0,1,662
transc,11,2_back_post,4,30,0,0,0,1,0,1,616
transc,11,2_back_post,4,31,0,0,0,0,1,1,524
transc,11,2_back_post,4,32,0,0,0,1,0,1,549
transc,11,2_back_post,4,33,0,0,0,1,0,1,555
transc,11,2_back_post,4,34,0,0,0,1,0,1,747
transc,11,2_back_post,4,35,0,0,0,1,0,1,608
transc,11,2_back_post,4,36,0,0,0,1,0,1,588
transc,11,2_back_post,4,37,0,0,0,0,1,1,419
transc,11,2_back_post,4,38,0,0,0,1,0,1,618
transc,11,2_back_post,4,39,0,0,0,1,0,1,574
transc,11,2_back_post,4,40,0,0,0,0,1,1,569
transc,11,2_back_post,4,41,0,0,0,1,0,1,680
transc,19,2_back_pre,1,0,0,0,0,1,0,1,869
transc,19,2_back_pre,1,1,0,0,0,1,0,1,977
transc,19,2_back_pre,1,2,0,0,0,1,0,1,534
transc,19,2_back_pre,1,3,0,0,0,1,0,1,707
transc,19,2_back_pre,1,4,0,0,0,0,1,1,553
transc,19,2_back_pre,1,5,1,0,0,0,0,-1,479
transc,19,2_back_pre,1,6,0,0,0,1,0,1,613
transc,19,2_back_pre,1,7,0,0,0,0,1,1,831
transc,19,2_back_pre,1,8,0,0,0,0,1,1,678
transc,19,2_back_pre,1,9,0,0,0,1,0,1,737
transc,19,2_back_pre,1,10,0,0,0,1,0,1,599
transc,19,2_back_pre,1,11,0,0,0,1,0,1,452
transc,19,2_back_pre,1,12,0,0,0,1,0,1,576
transc,19,2_back_pre,1,13,0,0,0,1,0,1,796
transc,19,2_back_pre,1,14,0,0,0,1,0,1,488
transc,19,2_back_pre,1,15,0,0,0,0,1,1,298
transc,19,2_back_pre,1,16,0,0,0,0,1,1,684
transc,19,2_back_pre,1,17,0,0,0,1,0,1,792
transc,19,2_back_pre,1,18,0,0,1,0,0,-1,
transc,19,2_back_pre,1,19,0,0,0,1,0,1,1032
transc,19,2_back_pre,1,20,0,0,0,1,0,1,1044
transc,19,2_back_pre,1,21,0,0,0,0,1,1,456
transc,19,2_back_pre,1,22,0,0,0,1,0,1,922
transc,19,2_back_pre,1,23,0,0,0,1,0,1,739
transc,19,2_back_pre,1,24,0,0,0,0,1,1,332
transc,19,2_back_pre,1,25,0,0,0,1,0,1,801
transc,19,2_back_pre,1,26,0,0,0,1,0,1,454
transc,19,2_back_pre,1,27,0,0,0,1,0,1,396
transc,19,2_back_pre,1,28,0,0,0,1,0,1,866
transc,19,2_back_pre,1,29,0,0,0,1,0,1,784
transc,19,2_back_pre,1,30,0,0,0,1,0,1,522
transc,19,2_back_pre,1,31,0,0,0,0,1,1,516
transc,19,2_back_pre,1,32,0,0,0,1,0,1,786
transc,19,2_back_pre,1,33,0,0,0,1,0,1,745
transc,19,2_back_pre,1,34,0,0,0,0,1,1,612
transc,19,2_back_pre,1,35,0,0,0,1,0,1,607
transc,19,2_back_pre,1,36,0,0,0,1,0,1,708
transc,19,2_back_pre,1,37,0,0,0,1,0,1,1152
transc,19,2_back_pre,1,38,0,0,0,1,0,1,799
transc,19,2_back_pre,1,39,0,0,0,0,1,1,832
transc,19,2_back_pre,1,40,0,0,0,1,0,1,844
transc,19,2_back_pre,1,41,0,0,0,1,0,1,1015
transc,19,2_back_pre,2,0,0,0,1,0,0,-1,
transc,19,2_back_pre,2,1,0,0,0,1,0,1,1312
transc,19,2_back_pre,2,2,0,0,0,1,0,1,703
transc,19,2_back_pre,2,3,0,0,0,1,0,1,553
transc,19,2_back_pre,2,4,0,1,0,0,0,-1,372
transc,19,2_back_pre,2,5,0,0,0,1,0,1,574
transc,19,2_back_pre,2,6,0,0,1,0,0,-1,
transc,19,2_back_pre,2,7,0,0,0,1,0,1,657
transc,19,2_back_pre,2,8,0,0,0,1,0,1,602
transc,19,2_back_pre,2,9,0,0,0,0,1,1,426
transc,19,2_back_pre,2,10,0,0,0,1,0,1,621
transc,19,2_back_pre,2,11,0,0,0,1,0,1,645
transc,19,2_back_pre,2,12,0,0,0,0,1,1,904
transc,19,2_back_pre,2,13,0,0,0,1,0,1,733
transc,19,2_back_pre,2,14,0,0,0,1,0,1,715
transc,19,2_back_pre,2,15,0,0,0,1,0,1,611
transc,19,2_back_pre,2,16,0,0,0,1,0,1,458
transc,19,2_back_pre,2,17,0,0,0,1,0,1,561
transc,19,2_back_pre,2,18,0,0,0,1,0,1,391
transc,19,2_back_pre,2,19,0,0,0,0,1,1,368
transc,19,2_back_pre,2,20,0,0,0,1,0,1,649
transc,19,2_back_pre,2,21,0,0,0,1,0,1,698
transc,19,2_back_pre,2,22,0,0,0,0,1,1,713
transc,19,2_back_pre,2,23,0,0,0,1,0,1,613
transc,19,2_back_pre,2,24,0,0,1,0,0,-1,
transc,19,2_back_pre,2,25,0,0,0,1,0,1,281
transc,19,2_back_pre,2,26,0,0,0,1,0,1,1027
transc,19,2_back_pre,2,27,0,0,0,0,1,1,769
transc,19,2_back_pre,2,28,0,0,0,1,0,1,870
transc,19,2_back_pre,2,29,0,0,0,1,0,1,937
transc,19,2_back_pre,2,30,0,0,0,0,1,1,717
transc,19,2_back_pre,2,31,0,0,0,1,0,1,766
transc,19,2_back_pre,2,32,1,0,0,0,0,-1,839
transc,19,2_back_pre,2,33,0,0,0,0,1,1,963
transc,19,2_back_pre,2,34,0,0,0,1,0,1,842
transc,19,2_back_pre,2,35,0,0,0,1,0,1,637
transc,19,2_back_pre,2,36,0,0,0,0,1,1,401
transc,19,2_back_pre,2,37,0,1,0,0,0,-1,651
transc,19,2_back_pre,2,38,0,0,0,1,0,1,581
transc,19,2_back_pre,2,39,1,0,0,0,0,-1,919
transc,19,2_back_pre,2,40,1,0,0,0,0,-1,846
transc,19,2_back_pre,2,41,0,0,0,1,0,1,738
transc,19,2_back_post,3,0,0,0,1,0,0,-1,
transc,19,2_back_post,3,1,0,0,1,0,0,-1,
transc,19,2_back_post,3,2,0,0,0,1,0,1,678
transc,19,2_back_post,3,3,0,0,0,0,1,1,740
transc,19,2_back_post,3,4,0,0,0,1,0,1,785
transc,19,2_back_post,3,5,0,0,0,1,0,1,395
transc,19,2_back_post,3,6,0,0,0,1,0,1,558
transc,19,2_back_post,3,7,0,0,0,1,0,1,537
transc,19,2_back_post,3,8,0,0,0,1,0,1,380
transc,19,2_back_post,3,9,0,0,0,1,0,1,707
transc,19,2_back_post,3,10,0,1,0,0,0,-1,461
transc,19,2_back_post,3,11,0,0,0,1,0,1,585
transc,19,2_back_post,3,12,0,0,0,1,0,1,507
transc,19,2_back_post,3,13,0,0,0,0,1,1,317
transc,19,2_back_post,3,14,0,0,0,1,0,1,418
transc,19,2_back_post,3,15,1,0,0,0,0,-1,240
transc,19,2_back_post,3,16,0,0,0,0,1,1,959
transc,19,2_back_post,3,17,0,0,0,1,0,1,789
transc,19,2_back_post,3,18,1,0,0,0,0,-1,804
transc,19,2_back_post,3,19,0,0,0,1,0,1,739
transc,19,2_back_post,3,20,0,0,0,1,0,1,753
transc,19,2_back_post,3,21,0,0,0,0,1,1,388
transc,19,2_back_post,3,22,0,0,0,1,0,1,632
transc,19,2_back_post,3,23,0,0,0,1,0,1,692
transc,19,2_back_post,3,24,0,0,0,1,0,1,479
transc,19,2_back_post,3,25,0,0,0,0,1,1,621
transc,19,2_back_post,3,26,0,0,0,1,0,1,522
transc,19,2_back_post,3,27,0,0,1,0,0,-1,
transc,19,2_back_post,3,28,0,0,0,1,0,1,784
transc,19,2_back_post,3,29,0,0,0,1,0,1,448
transc,19,2_back_post,3,30,0,0,0,0,1,1,476
transc,19,2_back_post,3,31,0,0,0,1,0,1,691
transc,19,2_back_post,3,32,1,0,0,0,0,-1,792
transc,19,2_back_post,3,33,0,0,0,0,1,1,898
transc,19,2_back_post,3,34,0,0,0,1,0,1,527
transc,19,2_back_post,3,35,0,0,0,1,0,1,377
transc,19,2_back_post,3,36,0,0,0,0,1,1,592
transc,19,2_back_post,3,37,0,0,0,0,1,1,963
transc,19,2_back_post,3,38,0,0,0,1,0,1,586
transc,19,2_back_post,3,39,0,0,0,1,0,1,445
transc,19,2_back_post,3,40,0,0,0,1,0,1,683
transc,19,2_back_post,3,41,1,0,0,0,0,-1,811
transc,19,2_back_post,4,0,0,0,1,0,0,-1,
transc,19,2_back_post,4,1,0,0,0,1,0,1,767
transc,19,2_back_post,4,2,0,0,0,1,0,1,556
transc,19,2_back_post,4,3,0,0,0,0,1,1,571
transc,19,2_back_post,4,4,0,0,0,1,0,1,708
transc,19,2_back_post,4,5,0,0,1,0,0,-1,
transc,19,2_back_post,4,6,0,0,0,1,0,1,840
transc,19,2_back_post,4,7,0,0,0,1,0,1,494
transc,19,2_back_post,4,8,0,0,0,0,1,1,336
transc,19,2_back_post,4,9,0,0,0,1,0,1,517
transc,19,2_back_post,4,10,1,0,0,0,0,-1,553
transc,19,2_back_post,4,11,0,0,0,0,1,1,734
transc,19,2_back_post,4,12,0,0,0,1,0,1,658
transc,19,2_back_post,4,13,0,0,0,1,0,1,652
transc,19,2_back_post,4,14,0,1,0,0,0,-1,454
transc,19,2_back_post,4,15,0,0,0,1,0,1,844
transc,19,2_back_post,4,16,0,0,0,1,0,1,764
transc,19,2_back_post,4,17,0,0,0,1,0,1,741
transc,19,2_back_post,4,18,0,0,0,0,1,1,413
transc,19,2_back_post,4,19,0,1,0,0,0,-1,532
transc,19,2_back_post,4,20,0,0,0,1,0,1,473
transc,19,2_back_post,4,21,0,0,1,0,0,-1,
transc,19,2_back_post,4,22,0,0,0,1,0,1,668
transc,19,2_back_post,4,23,0,0,0,1,0,1,704
transc,19,2_back_post,4,24,0,0,0,0,1,1,676
transc,19,2_back_post,4,25,0,0,0,1,0,1,520
transc,19,2_back_post,4,26,0,0,0,1,0,1,497
transc,19,2_back_post,4,27,0,0,0,1,0,1,526
transc,19,2_back_post,4,28,0,0,0,1,0,1,387
transc,19,2_back_post,4,29,0,0,0,1,0,1,445
transc,19,2_back_post,4,30,0,0,0,1,0,1,657
transc,19,2_back_post,4,31,0,0,0,0,1,1,363
transc,19,2_back_post,4,32,0,0,0,1,0,1,544
transc,19,2_back_post,4,33,0,0,0,1,0,1,619
transc,19,2_back_post,4,34,1,0,0,0,0,-1,538
transc,19,2_back_post,4,35,0,0,0,1,0,1,468
transc,19,2_back_post,4,36,0,0,0,1,0,1,407
transc,19,2_back_post,4,37,0,0,0,0,1,1,606
transc,19,2_back_post,4,38,0,0,0,1,0,1,669
transc,19,2_back_post,4,39,0,0,0,1,0,1,681
transc,19,2_back_post,4,40,0,0,0,0,1,1,548
transc,19,2_back_post,4,41,0,0,0,1,0,1,595
transc,21,2_back_pre,1,0,0,0,0,1,0,1,1056
transc,21,2_back_pre,1,1,0,0,0,1,0,1,606
transc,21,2_back_pre,1,2,0,0,0,1,0,1,433
transc,21,2_back_pre,1,3,0,0,0,1,0,1,491
transc,21,2_back_pre,1,4,0,0,0,0,1,1,526
transc,21,2_back_pre,1,5,0,0,0,1,0,1,408
transc,21,2_back_pre,1,6,0,0,0,1,0,1,502
transc,21,2_back_pre,1,7,0,0,0,0,1,1,455
transc,21,2_back_pre,1,8,0,0,0,0,1,1,551
transc,21,2_back_pre,1,9,0,0,0,1,0,1,552
transc,21,2_back_pre,1,10,0,0,0,1,0,1,508
transc,21,2_back_pre,1,11,0,0,0,1,0,1,525
transc,21,2_back_pre,1,12,0,0,0,1,0,1,736
transc,21,2_back_pre,1,13,0,0,0,1,0,1,688
transc,21,2_back_pre,1,14,0,0,0,1,0,1,512
transc,21,2_back_pre,1,15,0,1,0,0,0,-1,490
transc,21,2_back_pre,1,16,0,0,0,0,1,1,488
transc,21,2_back_pre,1,17,0,0,0,1,0,1,394
transc,21,2_back_pre,1,18,0,0,0,1,0,1,444
transc,21,2_back_pre,1,19,0,0,0,1,0,1,428
transc,21,2_back_pre,1,20,0,0,0,1,0,1,543
transc,21,2_back_pre,1,21,0,0,0,0,1,1,638
transc,21,2_back_pre,1,22,0,0,0,1,0,1,386
transc,21,2_back_pre,1,23,0,0,0,1,0,1,594
transc,21,2_back_pre,1,24,0,0,0,0,1,1,692
transc,21,2_back_pre,1,25,0,0,0,1,0,1,485
transc,21,2_back_pre,1,26,0,0,0,1,0,1,438
transc,21,2_back_pre,1,27,0,0,0,1,0,1,637
transc,21,2_back_pre,1,28,0,0,0,1,0,1,734
transc,21,2_back_pre,1,29,0,0,0,1,0,1,673
transc,21,2_back_pre,1,30,0,0,0,1,0,1,566
transc,21,2_back_pre,1,31,0,0,0,0,1,1,584
transc,21,2_back_pre,1,32,0,0,0,1,0,1,609
transc,21,2_back_pre,1,33,0,0,0,1,0,1,594
transc,21,2_back_pre,1,34,0,0,0,0,1,1,828
transc,21,2_back_pre,1,35,0,0,0,1,0,1,555
